Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],lat,lon,elevation_m,gps_bearing,gps_speed_ms,gps_fix
08:20:04.797,22,101.0,912.0,2.0,24.0,12.19,83.1,17.0,14.1,14.5,12.9121818,74.900202,16.6,359.2,1.906,0
08:20:04.889,22,101.0,973.0,2.0,24.0,12.19,83.1,17.0,14.1,14.5,12.912183,74.9002017,16.3,359.2,1.93,0
08:20:04.976,22,101.0,973.0,2.0,24.0,12.19,83.1,17.0,14.1,14.5,12.9121842,74.9002015,16.0,359.2,1.954,0
08:20:05.066,22,101.0,973.0,2.0,24.0,12.19,83.1,17.0,14.1,14.5,12.9121854,74.9002013,15.7,359.1,1.978,0
08:20:05.155,22,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121866,74.9002011,15.4,359.1,2.002,0
08:20:05.246,22,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121878,74.9002008,15.1,359.1,2.027,0
08:20:05.337,22,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.912189,74.9002006,14.8,359.1,2.052,0
08:20:05.428,22,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121902,74.9002004,14.5,359.1,2.076,0
08:20:05.547,22,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121918,74.9002001,14.1,359.1,2.109,0
08:20:05.636,23,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.912193,74.9001998,13.8,359.1,2.133,0
08:20:05.729,23,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121942,74.9001996,13.4,359.0,2.158,0
08:20:05.816,23,101.0,1031.0,2.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121954,74.9001994,13.1,359.0,2.181,0
08:20:05.908,23,101.0,1031.0,1.0,24.0,11.44,83.1,17.0,14.1,14.5,12.9121966,74.9001991,12.8,359.0,2.206,0
08:20:05.996,23,101.0,1031.0,1.0,23.0,11.44,83.1,17.0,14.1,14.5,12.9121978,74.9001989,12.5,359.0,2.23,0
08:20:06.115,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9121994,74.9001986,12.1,359.0,2.262,0
08:20:06.207,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9122006,74.9001984,11.8,359.0,2.287,0
08:20:06.296,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9122018,74.9001981,11.5,358.9,2.311,0
08:20:06.386,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.912203,74.9001979,11.2,358.9,2.336,0
08:20:06.476,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9122042,74.9001977,10.9,358.9,2.36,0
08:20:06.569,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9122054,74.9001975,10.6,358.9,2.385,0
08:20:06.659,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9122066,74.9001972,10.3,358.9,2.41,0
08:20:06.748,23,101.0,943.0,1.0,23.0,11.8,83.1,17.0,14.1,14.5,12.9122078,74.900197,10.0,358.9,2.434,0
08:20:06.836,23,101.0,943.0,0.0,23.0,11.8,83.1,17.0,14.1,14.5,12.912209,74.9001968,9.7,358.9,2.458,0
08:20:06.927,23,101.0,943.0,0.0,24.0,11.8,83.1,17.0,14.1,14.5,12.9122102,74.9001965,9.4,358.8,2.482,0
08:20:07.016,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.5,12.9122114,74.9001963,9.1,358.8,2.506,0
08:20:07.106,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.5,12.9122126,74.9001961,8.8,358.8,2.531,0
08:20:07.196,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.5,12.9122138,74.9001959,8.5,358.8,2.555,0
08:20:07.286,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.5,12.912215,74.9001956,8.2,358.8,2.579,0
08:20:07.347,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.1,12.9122158,74.9001955,8.0,358.8,2.596,0
08:20:07.436,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.1,12.912217,74.9001952,7.7,358.8,2.62,0
08:20:07.527,23,100.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1,14.1,12.9122182,74.900195,7.4,358.8,2.645,0
08:20:07.618,23,100.0,895.0,0.0,24.0,10.66,83.1,17.0,14.1,14.1,12.9122194,74.9001948,7.1,358.7,2.669,0
08:20:07.708,23,100.0,895.0,0.0,24.0,10.66,83.1,17.0,14.1,14.1,12.9122206,74.9001946,6.8,358.7,2.694,0
08:20:07.797,23,100.0,895.0,0.0,22.0,10.66,83.1,17.0,14.1,14.1,12.9122218,74.9001943,6.5,358.7,2.718,0
08:20:07.887,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.1,12.912223,74.9001941,6.2,358.7,2.742,0
08:20:07.976,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.1,12.9122242,74.9001939,5.9,358.7,2.766,0
08:20:08.066,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.1,12.9122254,74.9001936,5.6,358.7,2.791,0
08:20:08.156,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.1,12.9122266,74.9001934,5.3,358.7,2.815,0
08:20:08.247,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122278,74.9001932,5.0,358.6,2.84,0
08:20:08.337,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.912229,74.900193,4.7,358.6,2.864,0
08:20:08.398,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122299,74.9001928,4.5,358.6,2.88,0
08:20:08.488,23,100.0,886.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122311,74.9001926,4.2,358.6,2.905,0
08:20:08.550,23,100.0,886.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122319,74.9001924,4.0,358.6,2.922,0
08:20:08.636,23,100.0,886.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.912233,74.9001922,3.7,358.6,2.945,0
08:20:08.728,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122343,74.900192,3.4,358.6,2.97,0
08:20:08.817,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122354,74.9001917,3.1,358.6,2.994,0
08:20:08.906,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122366,74.9001915,2.8,358.5,3.018,0
08:20:08.996,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122378,74.9001913,2.5,358.5,3.042,0
08:20:09.085,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.912239,74.9001911,2.2,358.5,3.066,0
08:20:09.175,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122402,74.9001908,1.9,358.5,3.091,0
08:20:09.267,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122415,74.9001906,1.6,358.5,3.116,0
08:20:09.356,23,100.0,874.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122426,74.9001904,1.3,358.5,3.14,0
08:20:09.448,23,100.0,874.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122439,74.9001901,1.0,358.5,3.165,0
08:20:09.540,23,100.0,874.0,0.0,22.0,10.13,83.1,17.0,14.1,14.5,12.9122451,74.9001899,0.6,358.4,3.19,0
08:20:09.598,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122459,74.9001897,0.5,358.4,3.205,0
08:20:09.686,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.912247,74.9001895,0.2,358.4,3.229,0
08:20:09.747,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122479,74.9001894,-0.0,358.4,3.246,0
08:20:09.836,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122491,74.9001891,-0.3,358.4,3.27,0
08:20:09.927,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122503,74.9001889,-0.7,358.4,3.294,0
08:20:10.016,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122515,74.9001887,-1.0,358.4,3.318,0
08:20:10.106,23,99.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122527,74.9001885,-1.3,358.3,3.343,0
08:20:10.196,23,99.0,885.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122539,74.9001882,-1.6,358.3,3.367,0
08:20:10.286,23,99.0,885.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122551,74.900188,-1.9,358.3,3.391,0
08:20:10.347,23,99.0,885.0,0.0,22.0,10.24,83.1,17.0,14.1,14.5,12.9122559,74.9001878,-2.1,358.3,3.408,0
08:20:10.436,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.1,14.5,12.9122571,74.9001876,-2.4,358.3,3.432,0
08:20:10.497,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.1,14.5,12.9122579,74.9001875,-2.6,358.3,3.449,0
08:20:10.588,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.1,14.5,12.9122591,74.9001872,-2.9,358.3,3.473,0
08:20:10.676,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122603,74.900187,-3.2,358.3,3.497,0
08:20:10.767,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122615,74.9001868,-3.5,358.2,3.522,0
08:20:10.856,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122627,74.9001865,-3.8,358.2,3.546,0
08:20:10.946,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122639,74.9001863,-4.1,358.2,3.57,0
08:20:11.036,23,99.0,910.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122651,74.9001861,-4.4,358.2,3.595,0
08:20:11.126,23,99.0,910.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122663,74.9001859,-4.7,358.2,3.619,0
08:20:11.216,23,99.0,910.0,0.0,22.0,10.02,83.1,17.0,14.5,14.5,12.9122675,74.9001856,-5.0,358.2,3.643,0
08:20:11.306,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,14.5,14.5,12.9122687,74.9001854,-5.3,358.2,3.668,0
08:20:11.397,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,14.5,14.5,12.9122699,74.9001852,-5.6,358.1,3.692,0
08:20:11.488,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,14.5,14.5,12.9122711,74.9001849,-5.9,358.1,3.717,0
08:20:11.550,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,15.3,14.5,12.9122719,74.9001848,-6.1,358.1,3.734,0
08:20:11.636,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,15.3,15.3,12.9122731,74.9001846,-6.4,358.1,3.757,0
08:20:11.698,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,15.3,15.3,12.9122739,74.9001844,-6.6,358.1,3.774,0
08:20:11.787,23,100.0,910.0,0.0,22.0,11.24,83.1,17.0,15.3,15.3,12.9122751,74.9001842,-6.9,358.1,3.798,0
08:20:11.877,23,100.0,925.0,0.0,22.0,11.24,83.1,17.0,15.3,15.3,12.9122763,74.9001839,-7.2,358.1,3.822,0
08:20:11.967,23,100.0,925.0,0.0,22.0,11.24,83.1,17.0,15.3,15.3,12.9122775,74.9001837,-7.5,358.1,3.847,0
08:20:12.057,23,100.0,925.0,0.0,22.0,11.24,83.1,17.0,15.3,15.3,12.9122787,74.9001835,-7.8,358.0,3.871,0
08:20:12.146,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,15.3,15.3,12.9122799,74.9001833,-8.1,358.0,3.895,0
08:20:12.235,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,15.3,15.3,12.9122811,74.900183,-8.4,358.0,3.919,0
08:20:12.326,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,15.3,15.3,12.9122823,74.9001828,-8.7,358.0,3.944,0
08:20:12.415,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,14.9,15.3,12.9122835,74.9001826,-9.0,358.0,3.968,0
08:20:12.506,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,14.9,14.5,12.9122847,74.9001823,-9.3,358.0,3.992,0
08:20:12.596,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,14.9,14.5,12.9122859,74.9001821,-9.6,358.0,4.017,0
08:20:12.688,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,14.9,14.5,12.9122871,74.9001819,-9.9,357.9,4.042,0
08:20:12.749,23,100.0,993.0,0.0,22.0,10.91,83.1,17.0,14.9,14.5,12.9122879,74.9001817,-10.1,357.9,4.058,0
08:20:12.836,23,100.0,993.0,1.0,22.0,10.91,83.1,17.0,14.9,14.5,12.9122891,74.9001815,-10.4,357.9,4.082,0
08:20:12.898,23,100.0,993.0,1.0,22.0,10.91,83.1,17.0,14.9,14.5,12.9122899,74.9001814,-10.6,357.9,4.099,0
08:20:12.989,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.9,14.5,12.9122911,74.9001811,-10.9,357.9,4.123,0
08:20:13.075,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.9,14.5,12.9122923,74.9001809,-11.2,357.9,4.147,0
08:20:13.166,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.9,14.5,12.9122935,74.9001807,-11.5,357.9,4.171,0
08:20:13.256,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.1,14.5,12.9122947,74.9001804,-11.8,357.9,4.196,0
08:20:13.348,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.1,14.5,12.9122959,74.9001802,-12.1,357.8,4.22,0
08:20:13.437,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.1,14.5,12.9122971,74.90018,-12.4,357.8,4.245,0
08:20:13.498,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.1,14.5,12.9122979,74.9001798,-12.6,357.8,4.261,0
08:20:13.587,23,100.0,936.0,1.0,22.0,11.77,83.1,17.0,14.1,14.5,12.9122991,74.9001796,-12.9,357.8,4.285,0
08:20:13.648,23,100.0,936.0,0.0,22.0,11.77,83.1,17.0,14.1,14.5,12.9123019,74.9001793,-12.9,357.9,4.287,0
08:20:13.736,23,100.0,936.0,0.0,23.0,11.77,83.1,17.0,14.1,14.5,12.9123069,74.9001788,-12.8,358.1,4.281,0
08:20:13.826,23,100.0,936.0,0.0,23.0,10.44,83.1,17.0,14.1,14.5,12.9123121,74.9001783,-12.7,358.3,4.275,0
08:20:13.916,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123173,74.9001777,-12.6,358.5,4.269,0
08:20:14.006,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123225,74.9001772,-12.4,358.7,4.263,0
08:20:14.095,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123276,74.9001767,-12.3,358.9,4.257,0
08:20:14.186,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123329,74.9001762,-12.2,359.1,4.251,0
08:20:14.277,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123381,74.9001756,-12.1,359.4,4.245,0
08:20:14.367,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123433,74.9001751,-11.9,359.6,4.238,0
08:20:14.456,23,100.0,886.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123485,74.9001746,-11.8,359.8,4.232,0
08:20:14.547,23,100.0,886.0,0.0,23.0,10.44,83.5,17.0,14.1,14.5,12.9123537,74.9001741,-11.7,360.0,4.226,0
08:20:14.636,23,100.0,886.0,0.0,22.0,10.44,83.5,17.0,14.1,14.5,12.9123589,74.9001735,-11.6,0.2,4.22,0
08:20:14.697,23,100.0,886.0,0.0,22.0,9.88,83.5,17.0,14.1,14.5,12.9123624,74.9001732,-11.5,0.3,4.216,0
08:20:14.787,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.1,14.5,12.9123676,74.9001727,-11.4,0.5,4.21,0
08:20:14.849,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.1,14.5,12.9123711,74.9001723,-11.3,0.7,4.206,0
08:20:14.936,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.5,14.5,12.9123762,74.9001718,-11.2,0.9,4.2,0
08:20:15.027,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.5,14.5,12.9123814,74.9001713,-11.0,1.1,4.194,0
08:20:15.116,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.5,14.5,12.9123865,74.9001707,-10.9,1.3,4.188,0
08:20:15.206,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.5,14.5,12.9123917,74.9001702,-10.8,1.5,4.182,0
08:20:15.296,23,100.0,924.0,0.0,22.0,9.88,83.1,17.0,14.5,14.5,12.9123969,74.9001697,-10.7,1.7,4.176,0
08:20:15.416,23,100.0,924.0,0.0,22.0,9.88,83.1,17.0,14.5,14.5,12.9124039,74.900169,-10.5,2.0,4.167,0
08:20:15.509,23,100.0,924.0,0.0,21.0,9.88,83.1,17.0,14.5,14.5,12.9124092,74.9001684,-10.4,2.2,4.161,0
08:20:15.596,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,14.5,14.5,12.9124142,74.9001679,-10.2,2.4,4.155,0
08:20:15.686,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,14.5,14.5,12.9124194,74.9001674,-10.1,2.6,4.149,0
08:20:15.776,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,14.5,14.5,12.9124246,74.9001669,-10.0,2.8,4.143,0
08:20:15.868,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,15.3,14.5,12.9124299,74.9001663,-9.9,3.0,4.137,0
08:20:15.957,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,15.3,15.3,12.9124351,74.9001658,-9.7,3.2,4.131,0
08:20:16.048,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,15.3,15.3,12.9124403,74.9001653,-9.6,3.5,4.125,0
08:20:16.136,23,100.0,924.0,0.0,21.0,11.33,83.1,17.0,15.3,15.3,12.9124454,74.9001648,-9.5,3.7,4.119,0
08:20:16.226,23,100.0,887.0,0.0,21.0,11.33,83.1,17.0,15.3,15.3,12.9124506,74.9001643,-9.4,3.9,4.113,0
08:20:16.316,23,100.0,887.0,0.0,21.0,11.33,83.1,17.0,15.3,15.3,12.9124558,74.9001637,-9.2,4.1,4.106,0
08:20:16.407,23,100.0,887.0,0.0,22.0,11.33,83.1,17.0,15.3,15.3,12.912461,74.9001632,-9.1,4.3,4.1,0
08:20:16.496,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,15.3,12.9124662,74.9001627,-9.0,4.5,4.094,0
08:20:16.589,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,15.3,12.9124715,74.9001621,-8.9,4.7,4.088,0
08:20:16.676,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,15.3,12.9124765,74.9001616,-8.7,4.9,4.082,0
08:20:16.738,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,15.3,12.9124801,74.9001613,-8.7,5.1,4.078,0
08:20:16.827,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,14.9,12.9124853,74.9001608,-8.5,5.3,4.072,0
08:20:16.917,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,14.9,12.9124905,74.9001602,-8.4,5.5,4.066,0
08:20:17.009,23,100.0,887.0,0.0,22.0,11.86,83.1,17.0,15.3,14.9,12.9124958,74.9001597,-8.3,5.7,4.06,0
08:20:17.096,23,100.0,911.0,0.0,22.0,11.86,83.1,17.0,15.3,14.9,12.9125008,74.9001592,-8.2,5.9,4.054,0
08:20:17.187,23,100.0,911.0,0.0,22.0,11.86,83.1,17.0,15.3,14.9,12.912506,74.9001587,-8.0,6.1,4.048,0
08:20:17.276,23,100.0,911.0,0.0,22.0,11.86,83.1,17.0,15.3,14.9,12.9125112,74.9001581,-7.9,6.3,4.042,0
08:20:17.367,23,100.0,911.0,0.0,22.0,12.36,83.1,17.0,15.3,14.9,12.9125164,74.9001576,-7.8,6.5,4.035,0
08:20:17.456,23,100.0,911.0,0.0,22.0,12.36,83.1,17.0,15.3,14.9,12.9125215,74.9001571,-7.7,6.7,4.029,0
08:20:17.546,23,100.0,911.0,0.0,22.0,12.36,83.1,17.0,15.3,14.9,12.9125267,74.9001566,-7.5,6.9,4.023,0
08:20:17.636,23,100.0,911.0,0.0,22.0,12.36,83.1,17.0,14.5,14.9,12.9125319,74.900156,-7.4,7.1,4.017,0
08:20:17.727,23,100.0,911.0,0.0,22.0,12.36,83.1,17.0,14.5,14.5,12.9125372,74.9001555,-7.3,7.3,4.011,0
08:20:17.816,23,100.0,911.0,0.0,22.0,12.36,83.1,17.0,14.5,14.5,12.9125423,74.900155,-7.2,7.6,4.005,0
08:20:17.908,23,101.0,911.0,0.0,22.0,12.36,83.1,17.0,14.5,14.5,12.9125476,74.9001544,-7.0,7.8,3.999,0
08:20:17.996,23,101.0,978.0,0.0,22.0,12.36,83.1,17.0,14.5,14.5,12.9125527,74.9001539,-6.9,8.0,3.993,0
08:20:18.085,23,101.0,978.0,0.0,22.0,12.36,83.1,17.0,14.5,14.5,12.9125578,74.9001534,-6.8,8.2,3.987,0
08:20:18.175,23,101.0,978.0,0.0,23.0,12.36,83.1,17.0,14.5,14.5,12.912563,74.9001529,-6.7,8.4,3.981,0
08:20:18.267,23,101.0,978.0,0.0,23.0,11.69,83.1,17.0,14.5,14.5,12.9125683,74.9001523,-6.5,8.6,3.974,0
08:20:18.357,23,101.0,978.0,0.0,23.0,11.69,83.5,17.0,14.5,14.5,12.9125735,74.9001518,-6.4,8.8,3.968,0
08:20:18.447,23,101.0,978.0,0.0,23.0,11.69,83.5,17.0,14.5,14.5,12.9125787,74.9001513,-6.3,9.0,3.962,0
08:20:18.538,23,101.0,978.0,0.0,23.0,11.69,83.5,17.0,14.9,14.5,12.912584,74.9001508,-6.2,9.2,3.956,0
08:20:18.627,23,101.0,978.0,0.0,23.0,11.69,83.5,17.0,14.9,14.5,12.9125891,74.9001502,-6.0,9.4,3.95,0
08:20:18.689,23,101.0,978.0,0.0,23.0,11.69,83.5,17.0,14.9,14.5,12.9125927,74.9001499,-6.0,9.6,3.946,0
08:20:18.776,23,102.0,978.0,0.0,23.0,11.69,83.5,17.0,14.9,14.5,12.9125977,74.9001494,-5.8,9.8,3.94,0
08:20:18.867,23,102.0,924.0,0.0,23.0,11.69,83.5,17.0,14.9,14.5,12.912603,74.9001488,-5.7,10.0,3.934,0
08:20:18.957,23,102.0,924.0,0.0,23.0,11.69,83.5,17.0,14.9,14.5,12.9126081,74.9001483,-5.6,10.2,3.928,0
08:20:19.046,23,102.0,924.0,0.0,22.0,11.69,83.5,17.0,14.9,14.5,12.9126133,74.9001478,-5.5,10.4,3.922,0
08:20:19.135,23,102.0,924.0,0.0,22.0,12.3,83.5,17.0,14.9,14.5,12.9126184,74.9001473,-5.3,10.6,3.916,0
08:20:19.226,23,102.0,924.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126237,74.9001468,-5.2,10.8,3.91,0
08:20:19.316,23,102.0,924.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126289,74.9001462,-5.1,11.0,3.903,0
08:20:19.407,23,102.0,924.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126341,74.9001457,-5.0,11.2,3.897,0
08:20:19.497,23,102.0,924.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126393,74.9001452,-4.8,11.4,3.891,0
08:20:19.588,23,102.0,924.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126446,74.9001446,-4.7,11.7,3.885,0
08:20:19.676,23,102.0,924.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126496,74.9001441,-4.6,11.9,3.879,0
08:20:19.769,23,102.0,906.0,0.0,22.0,12.3,83.1,17.0,14.9,14.5,12.912655,74.9001436,-4.5,12.1,3.873,0
08:20:19.856,23,102.0,906.0,2.0,22.0,12.3,83.1,17.0,14.9,14.5,12.91266,74.9001431,-4.3,12.3,3.867,0
08:20:19.948,23,102.0,906.0,2.0,22.0,12.3,83.1,17.0,14.9,14.5,12.9126653,74.9001425,-4.2,12.5,3.861,0
08:20:20.036,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9126704,74.900142,-4.1,12.7,3.855,0
08:20:20.125,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9126755,74.9001415,-4.0,12.9,3.849,0
08:20:20.216,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9126808,74.900141,-3.8,13.1,3.842,0
08:20:20.307,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.912686,74.9001404,-3.7,13.3,3.836,0
08:20:20.397,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9126912,74.9001399,-3.6,13.5,3.83,0
08:20:20.488,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9126965,74.9001394,-3.5,13.7,3.824,0
08:20:20.576,23,102.0,906.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9127016,74.9001389,-3.3,13.9,3.818,0
08:20:20.638,23,102.0,915.0,2.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9127051,74.9001385,-3.3,14.1,3.814,0
08:20:20.728,23,102.0,915.0,4.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9127103,74.900138,-3.1,14.3,3.808,0
08:20:20.818,23,102.0,915.0,4.0,22.0,12.47,83.1,17.0,14.9,14.5,12.9127155,74.9001375,-3.0,14.5,3.802,0
08:20:20.908,23,102.0,915.0,4.0,22.0,12.58,83.1,17.0,14.9,14.5,12.9127207,74.9001369,-2.9,14.7,3.796,0
08:20:20.996,23,102.0,915.0,4.0,22.0,12.58,83.1,17.0,14.9,14.5,12.9127258,74.9001364,-2.8,14.9,3.79,0
08:20:21.086,23,102.0,915.0,4.0,22.0,12.58,83.1,17.0,14.9,14.5,12.912731,74.9001359,-2.6,15.1,3.784,0
08:20:21.176,23,102.0,915.0,4.0,22.0,12.58,83.1,17.0,14.9,14.5,12.9127362,74.9001354,-2.5,15.3,3.778,0
08:20:21.266,23,102.0,915.0,4.0,22.0,12.58,83.1,17.0,14.9,14.5,12.9127414,74.9001348,-2.4,15.5,3.771,0
08:20:21.356,23,102.0,915.0,4.0,22.0,12.58,83.1,17.0,14.9,14.5,12.9127466,74.9001343,-2.3,15.7,3.765,0
